4 21.473452 -9.378860
6 25.774369 -5.109483
2 15.389454 -29.035625
9 28.137847 -11.177913
1 34.374761 -3.925496
2 40.104901 -21.682522
0 28.875952 -34.963089
5 40.072801 -19.969872
1 37.343876 -22.719238
0 32.718459 -25.636920
1 32.146334 -0.248460
4 26.613001 -28.790397
0 32.627256 -31.841833
0 32.001002 -16.576298
7 36.833852 -10.644292
3 41.509688 -22.893986
5 33.908107 -12.964579
3 36.076801 -14.487708
8 33.797848 -17.596796
9 29.968462 -12.420545
1 26.594418 -0.826028
3 35.751450 -21.011631
3 35.841701 -21.943774
1 28.117613 -3.711593
2 34.591050 -10.757648
0 35.425451 -26.067084
7 32.945087 -7.122888
5 33.209629 -19.410050
8 32.067235 -14.813485
6 30.994700 -27.541779
2 42.798106 -10.645924
0 27.634704 -31.080630
2 35.495394 -14.541324
3 42.717779 -17.152503
6 25.725322 -9.675573
9 29.421554 -10.696049
9 24.387530 -6.727514
7 37.033752 -17.847733
8 40.065959 -21.739105
9 27.775742 -13.106079
4 16.356460 -21.027887
9 22.541445 -10.834005
2 15.569719 -18.280802
1 32.462536 -2.764314
3 42.513570 -8.938942
1 33.557326 -3.769769
1 32.751205 -8.503620
4 18.182167 -15.395590
9 35.626558 -8.204383
1 31.038954 -0.936472
4 18.653133 -20.991116
4 25.101692 -21.256105
2 18.384680 -19.459098
6 30.622170 -9.755146
3 41.215453 -10.421493
7 38.035412 -13.760805
7 43.272680 -16.485045
4 21.094782 -17.956432
7 38.590146 -8.314315
5 34.776568 -21.876367
1 34.998158 -1.043903
9 29.528593 -16.746866
0 34.137847 -29.436419
2 10.946309 -15.658419
2 21.603826 -16.469148
3 38.901117 -15.940602
9 25.781299 -11.578830
1 28.242046 -2.557041
1 33.593413 -8.188833
1 28.362473 -31.116380
5 25.886702 -22.450472
0 24.171449 -34.148823
6 22.867946 -17.674372
3 38.995771 -5.306516
4 26.548361 -18.085689
8 30.035019 -21.960608
1 31.603467 -6.289881
0 34.628577 -10.188007
3 41.402710 -18.890504
9 24.166795 -5.288033
6 22.502856 -26.992025
2 43.319457 -25.099509
6 28.905931 -10.147773
4 15.393130 -29.139980
7 25.673065 -7.249936
1 29.040425 -0.627130
4 22.477122 -16.943990
1 30.541789 -5.793452
5 18.726610 -16.315555
4 16.640509 -18.326206
8 37.626594 -13.030775
9 29.943652 -6.600868
2 45.483275 -10.691943
9 31.941527 -7.419393
9 20.756704 -11.809277
8 31.617793 -20.003355
9 29.200117 -11.834619
6 20.424447 -34.973915
3 33.458441 -15.500761
6 31.035844 -19.259359
4 21.473452 -9.378860
6 25.774369 -5.109483
2 15.389454 -29.035625
9 28.137847 -11.177913
1 34.374761 -3.925496
2 40.104901 -21.682522
0 28.875952 -34.963089
5 40.072801 -19.969872
9 25.250732 -20.574107
2 42.498773 -16.095637
7 28.892428 -22.717458
7 38.741110 -7.288796
2 27.236767 -27.422418
8 39.822930 -21.575365
8 32.419691 -9.798683
5 34.727819 -21.801662
0 30.803191 -17.528311
6 23.207623 -13.855156
0 25.272324 -31.743753
0 34.247613 -17.962233
2 33.211020 -11.418394
9 30.360133 -15.769448
0 34.639644 -37.981143
4 22.223591 -25.377656
7 23.773299 -26.803028
7 43.230241 -19.676196
1 30.832834 -0.908958
5 38.579216 -8.458566
7 26.619036 -38.710172
9 24.974703 -19.214003
4 20.846349 -18.301224
6 30.609743 -15.837465
1 34.663687 -22.220333
5 31.555436 -15.015189
7 28.596501 -4.554428
6 35.022016 -14.921649
5 22.798006 -22.673568
0 34.958074 -35.620761
4 18.001814 -33.014269
8 28.556995 -18.076030
7 28.071728 -15.886885
6 27.471521 -5.373436
1 31.601230 -12.775235
8 28.992676 -9.568429
7 30.685364 -13.810462
3 42.230027 -15.271622
7 39.379877 -16.320943
3 36.425566 -16.102138
1 29.646924 -1.313243
0 20.679740 -27.232371
3 41.894057 -3.747613
4 23.474833 -34.446493
5 26.314057 -19.346789
4 23.632414 -23.167648
0 28.978556 -16.386752
5 26.493312 -17.643448
4 21.947306 -26.476286
0 27.187439 -27.852424
3 36.257652 -7.333505
5 34.746925 -24.755044
1 32.634855 -9.939686
0 43.563560 -18.566940
8 34.000053 -12.217995
3 38.532297 -17.134144
7 37.022969 -16.930621
0 39.314586 -26.809107
9 30.333826 -11.275555
6 20.691496 -19.465999
6 23.954117 -6.647014
9 29.655027 -4.641082
5 21.929764 -20.368225
4 21.954463 -12.719398
6 39.118084 -9.048935
9 24.043222 -11.576298
3 39.692851 -6.471468
5 40.566787 -8.792319
4 21.615359 -33.892477
2 31.950332 -25.743622
4 18.800463 -21.509368
8 35.284384 -9.488702
7 40.874407 -21.705694
7 26.766683 -6.161548
5 37.105048 -20.910113
8 36.678080 -12.987543
8 38.356782 -22.358088
8 30.061237 -15.174695
2 41.770952 -11.758630
6 27.032686 -35.236917
9 23.751009 -7.261652
3 41.096454 -19.054831
1 33.008821 -7.831000
0 27.769150 -36.818273
4 20.304616 -16.063604
1 33.585974 -13.742743
5 39.047487 -8.774067
9 22.766891 -18.720704
0 37.640412 -30.596454
6 20.900699 -18.755415
2 30.488393 -8.925880
1 27.094961 -10.534286
3 27.001745 -4.840042
0 38.348526 -15.388284
6 37.772396 -11.659471
0 25.596315 -34.391593
0 31.358375 -16.451582
8 27.895801 -18.239076
3 39.216326 -15.470204
2 31.985490 -14.760699
0 30.163517 -17.754396
0 31.790012 -8.461512
6 24.350327 -14.816235
0 28.828887 -33.110656
0 30.259869 -32.475583
4 20.795179 -26.251597
7 30.189527 -14.368122
2 31.727528 -18.047992
7 36.602421 -16.156724
1 23.959773 -0.854755
9 28.817097 -6.449321
9 28.991785 -4.794372
3 38.952440 -7.749302
9 26.732272 -10.179772
8 32.716943 -13.198981
4 13.820068 -16.512867
6 31.281001 -8.315743
6 32.754378 -27.906377
5 39.670723 -22.010822
3 34.648666 -11.579257
8 37.155087 -23.696542
1 30.404647 -3.948197
8 31.916990 -6.533410
7 35.578660 -5.786449
1 30.327851 -7.862306
3 35.444716 -9.121823
7 28.827009 -19.790529
6 25.708890 -12.295275
3 39.768732 -13.246711
6 21.289713 -23.556898
3 36.079389 -10.597153
6 21.957820 -20.417367
3 45.854116 -13.712745
2 28.191956 -7.076497
3 36.676971 -3.762842
2 20.774088 -23.502144
2 51.311526 -11.804788
7 17.778369 -23.058587
9 27.248925 -8.727353
2 38.076120 -19.352484
3 36.869261 -26.288290
2 39.352123 -27.013375
7 31.051714 -19.311735
5 43.273145 -11.312420
5 15.232859 -10.935507
8 34.289303 -22.512270
8 33.044074 -14.167434
2 44.522922 -14.399917
0 30.188372 -30.272208
1 37.361277 -18.599511
4 20.677423 -20.030847
0 27.932791 -8.149143
6 30.921966 -23.548820
3 31.825063 -19.280117
7 26.610517 -14.466818
1 31.136637 -15.255306
1 27.256170 -0.965747
1 34.628192 -6.765441
4 21.225818 -18.589590
7 34.847930 -12.344859
0 42.036025 -23.588346
2 40.183808 -17.962223
9 26.239656 -7.725676
2 37.839715 -17.507327
0 27.920263 -33.263469
5 31.236555 -18.375477
6 29.267175 -17.212817
0 35.185684 -19.057378
8 35.709541 -6.856034
9 27.295150 -25.332279
6 31.251883 -18.439831
2 48.116924 -8.455152
0 36.439395 -29.089343
0 30.839129 -18.366173
7 34.830326 -14.683085
2 43.268948 -31.955266
0 38.375337 -26.438574
4 19.032931 -29.875774
2 28.007679 -23.464351
0 27.089478 -21.162877
9 29.920890 -10.326331
1 31.004843 -6.470392
6 25.429298 -16.501271
9 26.027043 -7.301024
3 37.038966 -8.277230
0 36.887412 -36.481422
0 34.893489 -32.309382
2 44.362053 -10.512637
0 32.427623 -32.354431
6 25.012863 -6.938497
8 32.439445 -8.272519
4 23.530254 -21.626835
0 36.029673 -16.609711
7 24.697492 -14.120149
2 33.244708 -10.679233
1 29.197512 -1.610836
9 22.438169 -5.887173
5 40.126530 -20.988500
2 33.805312 -17.402874
4 22.540478 -18.923489
8 33.199485 -7.629853
5 36.859171 -22.134055
2 34.959480 -22.269131
9 22.903798 -14.617411
7 35.717431 -13.709009
9 36.708897 -16.703368
2 28.048931 -20.672125
9 23.337807 -7.144183
7 31.885749 -12.595121
4 17.015135 -20.092210
9 30.880561 -9.806688
3 36.180109 -22.378878
2 41.096684 -29.049371
7 41.076889 -19.633207
3 32.271027 -9.377230
6 26.613306 -6.598832
3 35.530439 -17.216237
6 28.985546 -16.028174
8 27.197731 -14.664495
8 33.935833 -24.249824
3 30.802467 -11.432056
7 34.281449 -11.277125
0 32.354072 -32.432647
9 25.425176 -12.999511
2 45.131222 -22.967020
7 30.432428 -28.992836
9 25.718175 -9.095468
0 25.755921 -27.977394
5 37.435577 -15.525326
4 19.530886 -13.768435
5 43.292018 -14.496445
8 34.033324 -11.880610
4 21.340755 -18.132295
3 38.530195 -10.749198
3 46.010030 -21.171469
1 24.352199 -0.764958
7 32.214685 -10.117879
8 37.591634 -20.814539
9 23.499832 -10.731437
7 36.953887 -10.579394
6 33.647592 -4.066177
2 35.955482 -34.584053
1 35.817642 -18.767406
7 35.172580 -16.638359
0 33.768097 -32.709284
5 33.522986 -13.346626
6 32.718330 -7.967636
5 30.851232 -27.251478
2 42.531581 -8.770180
9 19.323567 -17.193363
5 34.660061 -19.819486
4 24.742514 -17.931258
6 26.053649 -16.719017
2 31.420305 -26.951467
2 32.176116 -20.138009
2 47.410764 -21.761164
9 31.424677 -16.425484
0 34.435186 -33.866951
7 32.539982 -25.993949
7 37.526554 -11.854265
2 36.131933 -4.001159
2 22.898494 -19.116353
6 20.393091 -10.237438
3 42.156222 -12.879287
4 16.382953 -40.103034
2 45.089266 -17.368224
0 35.671630 -20.003016
5 37.252441 -12.405323
9 26.262809 -11.204913
6 21.885437 -27.968649
2 43.691800 -15.541216
1 25.344899 -1.465604
9 23.510883 -6.836651
0 33.070276 -25.537720
6 29.038370 -15.483233
0 30.058513 -31.621738
4 22.829722 -5.960459
8 32.456008 -9.564906
4 19.151376 -19.237664
3 35.744350 -15.174604
1 35.931109 -13.722099
5 28.213368 -22.619934
4 23.291536 -22.570621
2 19.471735 -25.646804
9 25.242962 -11.400317
5 32.634900 -27.078206
7 32.902737 -18.450254
3 37.346537 -25.453797
1 28.408548 -0.259064
5 40.846230 -6.897212
4 17.987396 -16.229920
5 28.364949 -18.941143
3 38.181198 -14.329131
7 33.135739 -9.544257
3 33.606814 -6.923024
8 41.383082 -17.552237
6 23.734156 -15.750763
2 24.956254 -30.970727
4 21.973778 -18.659972
6 26.530273 -14.140095
1 31.100198 -0.966991
1 32.224402 -6.964682
4 20.916490 -11.642689
0 25.166879 -31.614889
0 38.344206 -33.562020
5 43.984719 -15.925503
8 38.909480 -14.232303
6 26.430431 -13.201439
7 35.874792 -22.579138
4 16.951063 -31.588719
2 22.489127 -20.125579
8 33.022880 -15.202284
0 34.966344 -28.631427
2 30.767307 -16.558420
5 34.605384 -27.722298
4 28.586303 -17.672317
8 33.305357 -14.045121
3 33.561289 -32.348210
0 36.318984 -14.201229
6 29.650014 -5.401715
4 18.579580 -27.379437
8 37.889471 -9.990336
6 36.807218 -18.168883
4 17.960153 -6.600355
1 23.997464 -0.254415
8 25.982874 -8.435564
1 32.599400 -2.997240
5 27.397587 -13.876162
4 22.121786 -9.782758
9 24.403930 -4.888029
4 22.727001 -22.145308
3 35.003878 -15.408979
2 47.839057 -12.186402
0 31.013486 -39.485061
5 37.393697 -10.562544
0 34.122847 -21.859486
7 28.854235 -18.764608
9 24.067472 -8.247912
2 32.007397 -9.761799
9 31.232630 -5.420610
8 36.412259 -13.147508
9 32.303001 -5.303590
6 31.509547 -11.310308
5 31.908211 -37.663912
2 41.753727 -28.357869
4 22.690879 -12.095122
4 20.479835 -22.512253
6 26.585087 -11.295504
4 19.835243 -11.474700
8 33.405647 -7.197920
4 24.197195 -25.033745
1 29.064995 -2.783426
7 23.095004 -22.390993
5 31.618495 -8.491736
8 36.551646 -15.962981
9 26.668865 -13.396139
5 37.761548 -11.517894
9 25.018014 -17.746918
3 36.985723 -14.208475
2 49.538391 -19.785989
5 31.408257 -9.882878
8 37.664327 -11.298928
2 30.874565 -23.456285
2 36.496187 -19.138148
7 24.274533 -14.288439
2 34.996537 -17.647156
8 38.754975 -21.129226
4 23.847426 -4.937665
1 38.664823 -12.008676
9 32.936417 -13.555544
3 41.417217 -5.904239
6 24.345975 -10.280381
0 31.244858 -35.525886
2 32.456607 -39.538000
2 28.729712 -12.166711
9 20.495709 -9.679593
1 27.251881 -2.569380
2 25.082710 -20.431586
7 31.111491 -7.014758
2 29.569702 -22.445680
1 39.579391 -13.532125
3 34.315492 -5.733605
4 19.918524 -11.860002
9 24.936802 -17.015017
1 35.106573 -8.803810
8 35.993522 -13.413912
0 31.759546 -28.051863
2 34.480965 -34.820453
2 35.348893 -22.136521
3 41.359322 -8.251234
4 9.265287 -32.407529
1 34.015949 -10.846616
3 32.409759 -31.293853
7 28.593076 -3.442397
4 18.993059 -17.512403
1 35.106894 -11.470651
4 16.553643 -48.490700
1 28.578780 -0.522146
5 35.077369 -27.188446
9 27.382515 -32.114027
